expansion_id,repository,title,url,candidate_primary_failure,tfidf_linear_svm_prediction,tfidf_logistic_prediction,bigram_tfidf_logistic_prediction,naive_bayes_prediction,bm25_knn_prediction,vote_prediction,vote_count,vote_margin,vote_confidence,human_gold_status
EGNF1000-0772-35af6f35,rapidsai/cuml,cuml PCA shows cuda out of memory while GPU shows lots of vacancy.,https://github.com/rapidsai/cuml/issues/4141,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0773-25d3e3a4,rapidsai/cuml,Random Forest Multioutput regressor cuML,https://github.com/rapidsai/cuml/issues/4344,needs_review,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0774-657efb5d,rapidsai/cuml,[BUG] model.kneighbors indices and distance correctness bug,https://github.com/rapidsai/cuml/issues/5569,needs_review,not_numerical_failure,dtype_casting,dtype_casting,nan_inf,nan_inf,dtype_casting,2,0,low,suggestion_only_not_gold
EGNF1000-0775-76277710,rapidsai/cuml,[FEA] Changing `COO` `Index_Type` in UMAP to prevent overflow when running with large datasets,https://github.com/rapidsai/cuml/issues/6010,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,nan_inf,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0776-e5818e2c,triton-lang/triton,Incorrect results when using both tl.sum() and tl.cumsum() in one kernel,https://github.com/triton-lang/triton/issues/3017,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0777-bbe6c72c,jax-ml/jax,RNN tests failing on ROCm,https://github.com/jax-ml/jax/issues/34269,needs_review,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0778-b65113df,jax-ml/jax,Unsupported ROCm Tests `tests/fused_attention_stablehlo_test.py`,https://github.com/jax-ml/jax/issues/34512,needs_review,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0779-45f9efc9,jax-ml/jax,Document constant folding of jnp.arange,https://github.com/jax-ml/jax/issues/35930,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0780-43951fe0,pytorch/pytorch,dict_tag optimization leads to wrong results with relational guards,https://github.com/pytorch/pytorch/issues/147212,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0781-b2b5ad54,pytorch/pytorch,DISABLED test_nan_assert_float8_e5m2 (__main__.ProcessGroupNCCLGroupTest),https://github.com/pytorch/pytorch/issues/176975,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0782-ef06f89e,pytorch/pytorch,DISABLED test_nan_assert_float32 (__main__.ProcessGroupNCCLGroupTest),https://github.com/pytorch/pytorch/issues/177006,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0783-55e18c5b,pytorch/pytorch,DISABLED test_nan_assert_float8_e4m3fn (__main__.ProcessGroupNCCLGroupTest),https://github.com/pytorch/pytorch/issues/177007,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0784-ff0c7242,pytorch/pytorch,when distribute training load pretrain model error,https://github.com/pytorch/pytorch/issues/82306,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0785-c3c64db1,rapidsai/cuml,[QST] cuml UMAP fit_transform crashes without error (on a jupyter notebook),https://github.com/rapidsai/cuml/issues/2945,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0786-8f1f4cf8,rapidsai/cuml,[FEA] Allow FIL-loaded xgboost models to predict on dataframes with null values,https://github.com/rapidsai/cuml/issues/3543,needs_review,overflow_underflow,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,overflow_underflow,3,1,medium,suggestion_only_not_gold
EGNF1000-0787-5aaa2f85,rapidsai/cuml,Trouble installing cuml. Is it compatible with cuda 11.3?,https://github.com/rapidsai/cuml/issues/5267,needs_review,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,not_numerical_failure,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0788-423496bb,rapidsai/cuml,TreeExplainer test failures with xgboost,https://github.com/rapidsai/cuml/issues/8055,needs_review,not_numerical_failure,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0789-7ca1ce16,triton-lang/triton,install failed in ubuntu,https://github.com/triton-lang/triton/issues/3603,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0790-a5d860eb,triton-lang/triton,Feature Request: Optional 64-bit indexing for block pointer offsets,https://github.com/triton-lang/triton/issues/9247,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0791-bfa5ec69,jax-ml/jax,jnp.save in a distributed mannor through GPUDirect,https://github.com/jax-ml/jax/issues/15281,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,performance_only,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0792-a8ae7518,jax-ml/jax,Apple Silicon: error: failed to legalize operation 'mhlo.cholesky',https://github.com/jax-ml/jax/issues/16321,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0793-18294cc1,jax-ml/jax,"jax.jit(function).lower(x, y).cost_analysis() gives NONE while running with GPU as the device",https://github.com/jax-ml/jax/issues/22713,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0794-05d4a5a6,numba/numba,Replicate NumPy scalar operations across unsigned dtypes,https://github.com/numba/numba/issues/3112,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0795-f9d77537,numba/numba,Enable automatic parallel execution in pre-compiled code,https://github.com/numba/numba/issues/3336,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0796-dbcc370b,numba/numba,np.ediff1d stricter type checking than numpy,https://github.com/numba/numba/issues/3898,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0797-ea01feac,pytorch/pytorch,"Please increase ""Number of CUDA devices"" recognized by pytorch.",https://github.com/pytorch/pytorch/issues/115331,needs_review,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0798-0a451d7b,rapidsai/cuml,[BUG] Building cuml encounters failure due to dependency requirement on cumlprims_mg,https://github.com/rapidsai/cuml/issues/4762,needs_review,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0799-6769b448,jax-ml/jax,Bogus gradient value from value_and_grad for committed DeviceArray on a multi-GPU host,https://github.com/jax-ml/jax/issues/11478,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0800-74d75221,jax-ml/jax,Clear Cuda Cache,https://github.com/jax-ml/jax/issues/13330,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0801-49c76139,jax-ml/jax,Supporting uint256 operations,https://github.com/jax-ml/jax/issues/13669,needs_review,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0802-bd9cde25,jax-ml/jax,[v0.4.26] Fails to initialize CUDA backend after jax_cuda_visible_devices is set,https://github.com/jax-ml/jax/issues/20722,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0803-edb7f321,jax-ml/jax,arctan2 and atan2 argument names are misleading,https://github.com/jax-ml/jax/issues/23151,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0804-11d91fe5,jax-ml/jax,time.sleep affects the execution time of JAX,https://github.com/jax-ml/jax/issues/24941,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0805-e733b0ea,jax-ml/jax,Different checkpoint behaviors in different version of JAX and CUDA,https://github.com/jax-ml/jax/issues/27748,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0806-5c05d875,jax-ml/jax,jax.numpy.dot fails with an internal error,https://github.com/jax-ml/jax/issues/29031,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0807-f618dbc2,jax-ml/jax,"`jit` compiled function overhead, help for PyTree registration",https://github.com/jax-ml/jax/issues/29470,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0808-7ca66399,jax-ml/jax,"Parameter host offloading aborts with ""Expected shape index to be non-empty""",https://github.com/jax-ml/jax/issues/31270,needs_review,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0809-8c029072,pytorch/pytorch,Incorrect Error Message Ordering for nn.AdaptiveAvgPool2d with Incorrect output_size,https://github.com/pytorch/pytorch/issues/104698,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0810-3e4ff6aa,pytorch/pytorch,ImportError: cannot import name 'triton_key' from 'triton.compiler.compiler',https://github.com/pytorch/pytorch/issues/123042,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,3,0,medium,suggestion_only_not_gold
EGNF1000-0811-1f569d56,pytorch/pytorch,Incorrect index from torch.mode,https://github.com/pytorch/pytorch/issues/129303,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0812-45c9690e,pytorch/pytorch,"""RuntimeError: CUDA error: operation not supported"" fixed by downgrading toolkit version",https://github.com/pytorch/pytorch/issues/135126,needs_review,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0813-4a57c314,pytorch/pytorch,torch.norm produces wrong results,https://github.com/pytorch/pytorch/issues/140282,needs_review,dtype_casting,dtype_casting,dtype_casting,nan_inf,precision_tolerance,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0814-f9d4f46a,pytorch/pytorch,FP8 basic creation operations zeros / ones / full don't work under inductor,https://github.com/pytorch/pytorch/issues/141396,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0815-4026e28f,pytorch/pytorch,Inconsistent float16 overflow behavior between CPU and CUDA devices,https://github.com/pytorch/pytorch/issues/152731,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0816-8eed129a,pytorch/pytorch,SystemError: PY_SSIZE_T_CLEAN macro must be defined for '#' formats - PyTorch compile fails with Python 3.12,https://github.com/pytorch/pytorch/issues/153737,overflow_underflow,precision_tolerance,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0817-7b53b2bf,pytorch/pytorch,"with torch compile, bf16 gelu,silu, and mish are not deterministic in some sense.",https://github.com/pytorch/pytorch/issues/154150,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0818-189467a4,pytorch/pytorch,[Inductor] why `TORCHINDUCTOR_MAX_AUTOTUNE_GEMM_BACKENDS=TRITON` does NOT work?,https://github.com/pytorch/pytorch/issues/154947,overflow_underflow,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,3,0,medium,suggestion_only_not_gold
EGNF1000-0819-4a26cba0,pytorch/pytorch,torch.clamp throws overflow error on CPU but not on CUDA,https://github.com/pytorch/pytorch/issues/155671,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,overflow_underflow,3,0,medium,suggestion_only_not_gold
EGNF1000-0820-a8cfa8ac,pytorch/pytorch,torchscript: RuntimeError Unsupported dtype complex,https://github.com/pytorch/pytorch/issues/156814,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,nan_inf,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0821-33984b7d,pytorch/pytorch,"RuntimeError: optimized_plan_ INTERNAL ASSERT FAILED at ""/opt/conda/envs/bld/conda-bld/libtorch_1741644046984/work/torch/csrc/jit/runtime/profiling_graph_executor_impl.cpp"":725, please report a bug to PyTorch.",https://github.com/pytorch/pytorch/issues/158701,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0822-5c8abb5d,pytorch/pytorch,The Inductor test suite test_torchinductor_opinfo was incorrectly disabled on all devices except CUDA.,https://github.com/pytorch/pytorch/issues/161132,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0823-719e340f,pytorch/pytorch,Incorrect results when adding partial DTensor with a scalar,https://github.com/pytorch/pytorch/issues/163193,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0824-20239375,pytorch/pytorch,conv3d with dilation and bias = severe performance degradation in bf16/fp16,https://github.com/pytorch/pytorch/issues/167420,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0825-e30500d4,pytorch/pytorch,Triton 3.4.0 wheel hash mismatch between PyPI metadata and download server,https://github.com/pytorch/pytorch/issues/168362,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,overflow_underflow,not_numerical_failure,overflow_underflow,3,1,medium,suggestion_only_not_gold
EGNF1000-0826-5245e289,pytorch/pytorch,Memory overflow flakiness in `torch.var_mean` when using `torch.compile`.,https://github.com/pytorch/pytorch/issues/168963,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0827-98d4151b,pytorch/pytorch,`torch.clip` has checks for float16 scalar overflow on CPU but not on GPU,https://github.com/pytorch/pytorch/issues/171356,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,nan_inf,nan_inf,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0828-6cbca0ad,pytorch/pytorch,[Numerical Accuracy] 100% relative error in LSTM output between CUDA and CPU backends in eval mode,https://github.com/pytorch/pytorch/issues/173922,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0829-46c96e72,pytorch/pytorch,[release 2.11] [triton] test/inductor/test_loop_ordering.py::LoopOrderingTest::test_fp8_cast_and_t,https://github.com/pytorch/pytorch/issues/174417,needs_review,precision_tolerance,dtype_casting,dtype_casting,precision_tolerance,dtype_casting,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0830-7216e65d,pytorch/pytorch,[RFC] Overview of Test Case Refactoring in PyTorch,https://github.com/pytorch/pytorch/issues/174469,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0831-e007e021,pytorch/pytorch,torch.compile VRAM usage regression between 2.9.1 and 2.10.0,https://github.com/pytorch/pytorch/issues/175058,overflow_underflow,nan_inf,dtype_casting,dtype_casting,nan_inf,nan_inf,nan_inf,3,1,medium,suggestion_only_not_gold
EGNF1000-0832-70ae70a2,pytorch/pytorch,Conv2d output inconsistency across different execution modes (device/dtype/optimization),https://github.com/pytorch/pytorch/issues/175637,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0833-141a060e,pytorch/pytorch,"Large fp32 discrepancy in LeNet5Fashion conv2 output on CUDA eager baseline, with similar error against both CUDA compile and CPU eager",https://github.com/pytorch/pytorch/issues/178145,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,nan_inf,nan_inf,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0834-d372ac16,pytorch/pytorch,[Bug][Flex Attention] Flex Attention crashes with LLVM error after triton version bump,https://github.com/pytorch/pytorch/issues/178554,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0835-f4644862,pytorch/pytorch,"[Inductor][flex attention] flex_attention autotuner uses misleading block-mask, may causing overhead and slower configs",https://github.com/pytorch/pytorch/issues/180651,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0836-19f9c09a,pytorch/pytorch,[Inductor] User kernel pointer arg with no `tl.load`/`tl.store` incorrectly eliminated when epilogue fusion enabled,https://github.com/pytorch/pytorch/issues/181864,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0837-98351031,pytorch/pytorch,Missing bounds check in round_size() causes zero-size block and double allocation,https://github.com/pytorch/pytorch/issues/182446,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,overflow_underflow,4,2,medium,suggestion_only_not_gold
EGNF1000-0838-3403e2e3,pytorch/pytorch,[v2.11.0] Cannot jvp through DDP,https://github.com/pytorch/pytorch/issues/182661,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0839-9a5e13e7,rapidsai/cudf,[BUG] Assignment of string list to column doesn't work,https://github.com/rapidsai/cudf/issues/11944,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0840-01765e43,rapidsai/cudf,[BUG] size_type overflow in `cudf::groupby::detail::hash::extract_populated_keys`,https://github.com/rapidsai/cudf/issues/12058,overflow_underflow,not_numerical_failure,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0841-3b46b48f,rapidsai/cudf,[DOC] dask-cudf starter example on docs page fails,https://github.com/rapidsai/cudf/issues/13309,needs_review,precision_tolerance,precision_tolerance,precision_tolerance,dtype_casting,dtype_casting,precision_tolerance,3,1,medium,suggestion_only_not_gold
EGNF1000-0842-8564a576,rapidsai/cudf,[BUG] Memory issue with `REDUCTION_TEST` detected by `compute-sanitizer`,https://github.com/rapidsai/cudf/issues/13685,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0843-54d5555b,rapidsai/cudf,[BUG] Memcheck global read error in `DistinctJoinTest.IntegerInnerJoin`,https://github.com/rapidsai/cudf/issues/15156,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0844-6d959156,rapidsai/cudf,[QST] circular import problem at the beginning of my code,https://github.com/rapidsai/cudf/issues/15989,needs_review,not_numerical_failure,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0845-34961417,rapidsai/cudf,[BUG]: cudf fails to compile with g++-13.1 and nvcc 12.5.4,https://github.com/rapidsai/cudf/issues/16395,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0846-a041aa1e,rapidsai/cudf,[BUG] Cannot create `cudf.Series` from array with non-native byteorder,https://github.com/rapidsai/cudf/issues/18149,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0847-9afc979e,rapidsai/cudf,[FEA] Replace UDF detection logic with named entry points,https://github.com/rapidsai/cudf/issues/18379,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0848-1fd12206,rapidsai/cudf,[BUG] Predicate pushdown on DuckDB-generated Parquet crashes w/OOM or empty result,https://github.com/rapidsai/cudf/issues/19539,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0849-fa5b4c6f,rapidsai/cudf,[BUG] `cudf` and `cudf.pandas` casts empty rows from `csv` files into the `bool` type differs from `Pandas`,https://github.com/rapidsai/cudf/issues/20746,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0850-939d6f8e,rapidsai/cudf,[BUG] `.str.lower()` with `Σ` brings incorrect results,https://github.com/rapidsai/cudf/issues/21137,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0851-9371b117,rapidsai/cudf,[FEA] Support Polars bigidx by enforcing `IDX_DTYPE`,https://github.com/rapidsai/cudf/issues/21532,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0852-8a1e9435,rapidsai/cudf,"[BUG] dask groupby-aggregation results are missing keys, causing incorrect values",https://github.com/rapidsai/cudf/issues/3719,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0853-98bf5e13,rapidsai/cudf,[BUG] MultiIndex loc expects an iterable when passed Timestamp,https://github.com/rapidsai/cudf/issues/8585,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0854-ad9dbd32,rapidsai/cuml,[QST] TSNE perplexity parameter,https://github.com/rapidsai/cuml/issues/2147,needs_review,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,nan_inf,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0855-66f0dfe5,rapidsai/cuml,[BUG] Better documentation on `learning_rate_method` and how to adjust `perplexity` and `n_neighbors` parameters,https://github.com/rapidsai/cuml/issues/2600,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0856-41ed95e8,rapidsai/cuml,[FEA] Implement nan_euclidean distance metric,https://github.com/rapidsai/cuml/issues/4783,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0857-022ba166,rapidsai/cuml,[BUG] Reduce memory footprint of mnmg kmeans,https://github.com/rapidsai/cuml/issues/5212,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0858-034a9bce,rapidsai/cuml,[FEA] nan_euclidean or custom metric added as a metric in NearestNeighbors,https://github.com/rapidsai/cuml/issues/5706,needs_review,not_numerical_failure,dtype_casting,dtype_casting,precision_tolerance,overflow_underflow,dtype_casting,2,1,low,suggestion_only_not_gold
EGNF1000-0859-53f588aa,rapidsai/cuml,[BUG] pairwise_distances calculate the wrong answer,https://github.com/rapidsai/cuml/issues/6075,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0860-9b12458d,rapidsai/cuml,[Epic] Improve sklearn compatibility,https://github.com/rapidsai/cuml/issues/7061,needs_review,dtype_casting,dtype_casting,dtype_casting,precision_tolerance,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0861-b9c1c39d,rapidsai/cuml,[Tracker] Limitations of RandomForest feature_importances_,https://github.com/rapidsai/cuml/issues/7454,needs_review,dtype_casting,dtype_casting,dtype_casting,precision_tolerance,performance_only,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0862-8ad4bc8f,triton-lang/triton,Handle int64 overflows more graciously,https://github.com/triton-lang/triton/issues/1211,overflow_underflow,overflow_underflow,overflow_underflow,dtype_casting,overflow_underflow,overflow_underflow,overflow_underflow,5,4,high,suggestion_only_not_gold
EGNF1000-0863-760b7fec,triton-lang/triton,cross-compile triton kernels with tools/compile.py,https://github.com/triton-lang/triton/issues/4219,needs_review,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0864-0eb251f5,apache/tvm,[Bug] [Optimization] Incorrect results with optimization level 3 and 4,https://github.com/apache/tvm/issues/12630,needs_review,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0865-6408a121,jax-ml/jax,f64 jax.lax.nextafter not implemented on TPU,https://github.com/jax-ml/jax/issues/30629,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0866-28aa120e,jax-ml/jax,pmap broken on 8 x NVIDIA L40s?,https://github.com/jax-ml/jax/issues/31626,needs_review,dtype_casting,dtype_casting,dtype_casting,nan_inf,not_numerical_failure,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0867-944e3277,jax-ml/jax,Unsupported ROCm Tests `tests/pallas/ops_test.py`,https://github.com/jax-ml/jax/issues/34373,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
