review_id,blind_id,repository,issue_number,url,title,github_labels,current_gold_primary_failure,candidate_weak_label_prediction,tfidf_linear_svm_prediction,expanded_gold_vote_ensemble_prediction,ensemble_vote_count,ensemble_vote_margin,selection_reasons,adjudicated_primary_failure,adjudicated_is_true_numerical_failure,adjudicated_confidence,adjudication_reason
V2-ADJ-187,EGNF1000-0673-b0581928,numba/numba,9592,https://github.com/numba/numba/issues/9592,cumprod method doesn't upcast unsigned integer array,numpy|bug - numerically incorrect,precision_tolerance,overflow_underflow,nan_inf,overflow_underflow,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-188,GNF-0017-f27cd16b,numba/numba,5158,https://github.com/numba/numba/issues/5158,DeviceNDArray.bind() does not seem to bind the stream to self,bug|CUDA,crash_compile,dtype_casting,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-189,GNF-0025-d23b5aed,numba/numba,8891,https://github.com/numba/numba/issues/8891,Error when calling `nb.generated_jit` from CUDA,CUDA|question,nan_inf,nan_inf,overflow_underflow,overflow_underflow,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count,not_numerical_failure,no,high,The report is a support/API question without an explicit numerical failure.
V2-ADJ-190,EGNF1000-0001-826741eb,pytorch/pytorch,175409,https://github.com/pytorch/pytorch/issues/175409,Choose rounding mode when casting to dtype,module: cuda|triaged|module: type promotion|function request|oncall: pt2|module: inductor|module: floatx (formerly float8)|bot-triaged,not_numerical_failure,precision_tolerance,not_numerical_failure,not_numerical_failure,3,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-191,EGNF1000-0023-c9a13367,pytorch/pytorch,166789,https://github.com/pytorch/pytorch/issues/166789,[Flex Flash] Track down why different strided closures,triaged|topic: bug fixes|oncall: pt2|module: flex attention,precision_tolerance,precision_tolerance,dtype_casting,dtype_casting,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-192,EGNF1000-0181-7c505f14,pytorch/pytorch,175928,https://github.com/pytorch/pytorch/issues/175928,[release 2.11][vllm] Language Models Tests (Extra Standard) 1 test_models[float-jason9693/Qwen2.5-1.5B-apeach],high priority|oncall: releng|module: tests|triaged|module: regression|module: vllm|bot-triaged,dtype_casting,precision_tolerance,precision_tolerance,dtype_casting,3,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-193,EGNF1000-0211-58897d8f,pytorch/pytorch,163462,https://github.com/pytorch/pytorch/issues/163462,GroupedMM triton template IMAs on B200,module: cuda|triaged|module: inductor|module: user triton,not_numerical_failure,needs_review,not_numerical_failure,not_numerical_failure,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,not_numerical_failure,no,high,The issue does not show an explicit numerical correctness failure.
V2-ADJ-194,EGNF1000-0218-13388562,pytorch/pytorch,182021,https://github.com/pytorch/pytorch/issues/182021,DISABLED test_generic_fp32_precision_propagates_to_cudnn_conv_rnn (__main__.TestFP32PrecisionFlags),module: cuda|triaged|module: flaky-tests|skipped,precision_tolerance,performance_only,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-195,EGNF1000-0323-bfdd4c1e,pytorch/pytorch,108378,https://github.com/pytorch/pytorch/issues/108378,NCCL ISend is not asynchronous,oncall: distributed|module: c10d|ptd-bot-triaged,crash_compile,needs_review,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-196,EGNF1000-0328-c086b924,pytorch/pytorch,141259,https://github.com/pytorch/pytorch/issues/141259,Consider relaxing torch.cond's requirement that the outputs of each branch have matching requires_grad metadata,feature|triaged|oncall: pt2|module: higher order operators|module: pt2-dispatcher,not_numerical_failure,overflow_underflow,not_numerical_failure,not_numerical_failure,2,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,not_numerical_failure,no,high,The report is primarily a feature or design request rather than a numerical failure.
V2-ADJ-197,EGNF1000-0414-d40a4b00,pytorch/pytorch,115785,https://github.com/pytorch/pytorch/issues/115785,arctan2 fp16 error when optimising,module: autograd|module: optimizer|triaged|module: half,nan_inf,nan_inf,dtype_casting,precision_tolerance,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-198,EGNF1000-0418-9d93ce90,pytorch/pytorch,165892,https://github.com/pytorch/pytorch/issues/165892,"`torch.bmm`+`torch.compile` no longer works in 2.9, but worked in 2.8",high priority|module: regression|oncall: pt2|module: inductor,performance_only,overflow_underflow,performance_only,performance_only,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-199,EGNF1000-0502-2da11a06,pytorch/pytorch,85791,https://github.com/pytorch/pytorch/issues/85791,nn.CrossEntropyLoss overflow with FP16 and minibatch,module: nn|module: loss|triaged|module: edge cases,nan_inf,nan_inf,overflow_underflow,overflow_underflow,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-200,EGNF1000-0738-c6dd8661,pytorch/pytorch,65607,https://github.com/pytorch/pytorch/issues/65607,torch.dtype is int in JIT instead of torch.dtype,oncall: jit,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-201,EGNF1000-0822-5c8abb5d,pytorch/pytorch,161132,https://github.com/pytorch/pytorch/issues/161132,The Inductor test suite test_torchinductor_opinfo was incorrectly disabled on all devices except CUDA.,module: tests|triaged|oncall: pt2|module: inductor|oncall: cpu inductor|PT2-Bug-Bash,not_numerical_failure,needs_review,not_numerical_failure,not_numerical_failure,2,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-202,EGNF1000-0833-141a060e,pytorch/pytorch,178145,https://github.com/pytorch/pytorch/issues/178145,"Large fp32 discrepancy in LeNet5Fashion conv2 output on CUDA eager baseline, with similar error against both CUDA compile and CPU eager",needs reproduction|triaged|bot-triaged,crash_compile,overflow_underflow,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-203,EGNF1000-0947-c623095b,pytorch/pytorch,183401,https://github.com/pytorch/pytorch/issues/183401,[inductor][cpu] resnet50_quantized_qat CPP wrapper torch._inductor.exc.InductorError: CppCompileError: C++ compile error in 2026-05-11 nightly release,module: cpu|triaged|module: regression|oncall: pt2|module: inductor|bot-triaged,performance_only,precision_tolerance,performance_only,performance_only,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-204,GNF-0015-04273d95,pytorch/pytorch,119131,https://github.com/pytorch/pytorch/issues/119131,"`scaled_dot_product_attention` produces NaNs for math backend, but not memory efficient backend when used in mixed precision.",module: numerical-stability|module: cuda|triaged|module: sdpa,nan_inf,precision_tolerance,overflow_underflow,overflow_underflow,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,nan_inf,yes,high,"The visible numerical symptom is NaN, Inf, or another non-finite value."
V2-ADJ-205,GNF-0035-1d6522c2,pytorch/pytorch,166131,https://github.com/pytorch/pytorch/issues/166131,Return a view from tensor(requires_grad=False) in autograd function may cause incorrect requires_grad attribute.,module: autograd|triaged,precision_tolerance,crash_compile,nan_inf,nan_inf,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-206,EGNF1000-0581-48acd71e,rapidsai/cudf,14618,https://github.com/rapidsai/cudf/issues/14618,[BUG] DIV on decimal types appears to lose fractional part,bug|libcudf|Python,precision_tolerance,overflow_underflow,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-207,EGNF1000-0740-6d63996e,rapidsai/cudf,12274,https://github.com/rapidsai/cudf/issues/12274,[BUG] fillna with dataframe containing list dtypes fails,bug|0 - Backlog|Python,crash_compile,dtype_casting,dtype_casting,dtype_casting,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-208,EGNF1000-0748-0d96a78a,rapidsai/cudf,20303,https://github.com/rapidsai/cudf/issues/20303,[BUG] `cudf.read_parquet` can fail when reading files with empty DataFrame,bug|libcudf,precision_tolerance,overflow_underflow,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,crash_compile,no,medium,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-209,EGNF1000-0750-1cae8718,rapidsai/cudf,20728,https://github.com/rapidsai/cudf/issues/20728,[BUG] `cudf.pandas` can not cast `timestamp` value into `datetime`,bug,dtype_casting,overflow_underflow,crash_compile,dtype_casting,2,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-210,EGNF1000-0753-dcaa3685,rapidsai/cudf,21093,https://github.com/rapidsai/cudf/issues/21093,[BUG] `inplace=True` setting in `.rename()` is invalid,bug|Python|cudf.pandas,crash_compile,overflow_underflow,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-211,EGNF1000-0766-412d6486,rapidsai/cudf,9981,https://github.com/rapidsai/cudf/issues/9981,[BUG] `DataFrame.merge` does not assign `dtype` as expected in result as pandas does,bug|Python,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-212,EGNF1000-0843-54d5555b,rapidsai/cudf,15156,https://github.com/rapidsai/cudf/issues/15156,[BUG] Memcheck global read error in `DistinctJoinTest.IntegerInnerJoin`,bug|libcudf,not_numerical_failure,needs_review,not_numerical_failure,not_numerical_failure,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-213,GNF-0080-d86cbc25,rapidsai/cudf,22360,https://github.com/rapidsai/cudf/issues/22360,[BUG] cudf-polars streaming-mode broadcast bug,bug,crash_compile,dtype_casting,dtype_casting,dtype_casting,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-214,GNF-0090-14f882db,rapidsai/cudf,21687,https://github.com/rapidsai/cudf/issues/21687,[DOC]: Update dask-cudf for dask-cuda jit-unspilling deprecation.,doc|dask,precision_tolerance,needs_review,not_numerical_failure,not_numerical_failure,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,not_numerical_failure,no,high,The report is primarily documentation-related rather than a numerical failure.
V2-ADJ-215,GNF-0146-2fe36ae1,rapidsai/cudf,19710,https://github.com/rapidsai/cudf/issues/19710,[BUG] src/binaryop/binaryop.cpp.o compile failed jitify2 in cuda13,bug|libcudf,precision_tolerance,crash_compile,crash_compile,crash_compile,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-216,GNF-0166-2dbedde8,rapidsai/cudf,8230,https://github.com/rapidsai/cudf/issues/8230,Remove `volatile` usage in `rolling_detail.cuh` where not required,libcudf|improvement,not_numerical_failure,needs_review,not_numerical_failure,not_numerical_failure,2,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,not_numerical_failure,no,high,The issue does not show an explicit numerical correctness failure.
V2-ADJ-217,EGNF1000-0137-aaa29350,rapidsai/cuml,5343,https://github.com/rapidsai/cuml/issues/5343,[BUG] `import torch` + `cuml.NearestNeighbors` leads to nondeterministic segfault during Python process exit,bug|? - Needs Triage,dtype_casting,precision_tolerance,dtype_casting,dtype_casting,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-218,EGNF1000-0445-d9c1b5a4,rapidsai/cuml,3906,https://github.com/rapidsai/cuml/issues/3906,[BUG] Sporadic RFBatchedRegTests fail in CI,bug|? - Needs Triage,nan_inf,nan_inf,precision_tolerance,precision_tolerance,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count,crash_compile,no,medium,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-219,EGNF1000-0527-629ee76a,rapidsai/cuml,5552,https://github.com/rapidsai/cuml/issues/5552,[BUG] Dask Multi-GPU logistic regression should convert dtypes if needed rather than fail,bug|Cython / Python,performance_only,dtype_casting,performance_only,performance_only,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-220,EGNF1000-0860-9b12458d,rapidsai/cuml,7061,https://github.com/rapidsai/cuml/issues/7061,[Epic] Improve sklearn compatibility,sklearn-api-compat,not_numerical_failure,needs_review,not_numerical_failure,not_numerical_failure,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,not_numerical_failure,no,high,The issue does not show an explicit numerical correctness failure.
V2-ADJ-221,EGNF1000-0893-ad885b81,rapidsai/cuml,2933,https://github.com/rapidsai/cuml/issues/2933,[BUG] Sporadic KBinsDiscretizer pytests fail with quantile strategy,bug|Cython / Python|0 - Blocked,crash_compile,needs_review,not_numerical_failure,not_numerical_failure,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-222,EGNF1000-0894-e9ac302e,rapidsai/cuml,3972,https://github.com/rapidsai/cuml/issues/3972,[BUG] cannot use local RAFT in get_raft.cmake for building cuML this support is broken,bug|CMake|inactive-90d,not_numerical_failure,needs_review,not_numerical_failure,not_numerical_failure,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,not_numerical_failure,no,high,The report is a support/API question without an explicit numerical failure.
V2-ADJ-223,EGNF1000-0296-0d03f27d,triton-lang/triton,8775,https://github.com/triton-lang/triton/issues/8775,[RFC] Exposing Scratch Buffer in ReduceOp to Eliminate Redundant Layout Conversion,,not_numerical_failure,overflow_underflow,performance_only,not_numerical_failure,2,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,not_numerical_failure,no,high,The report is primarily a feature or design request rather than a numerical failure.
V2-ADJ-224,EGNF1000-0533-4deeb5cb,triton-lang/triton,3787,https://github.com/triton-lang/triton/issues/3787,IndexError: map::at when doing torch.ops.matmul on fp32 matrices,,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-225,EGNF1000-0705-b16bcbd0,triton-lang/triton,6224,https://github.com/triton-lang/triton/issues/6224,triton.autotune failed when the matrix's shape changed: [CUDA error] an illegal memory access was encountered,bug,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-226,EGNF1000-0707-000d7be3,triton-lang/triton,9703,https://github.com/triton-lang/triton/issues/9703,[Perf] TMA descriptor load followed by reduce regresses in 3.6.0 compared to 3.5.1,performance,performance_only,dtype_casting,performance_only,performance_only,3,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-227,GNF-0010-ff390b39,triton-lang/triton,1121,https://github.com/triton-lang/triton/issues/1121,Value 'sm_89' is not defined for option 'gpu-name',,nan_inf,needs_review,overflow_underflow,overflow_underflow,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,nan_inf,yes,high,"The visible numerical symptom is NaN, Inf, or another non-finite value."
V2-ADJ-228,GNF-0033-1f6d8975,triton-lang/triton,10176,https://github.com/triton-lang/triton/issues/10176,"When upcasting bf16 to fp32 inside the kernel, triton uses TF32 path despite I pass input_precision=""ieee""",bug,dtype_casting,precision_tolerance,precision_tolerance,dtype_casting,3,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-229,GNF-0167-13076e98,triton-lang/triton,8890,https://github.com/triton-lang/triton/issues/8890,Binary `max` slow by 2.11× on size 1024,needs reproducer,nan_inf,performance_only,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-230,GNF-0183-0f27bf2e,triton-lang/triton,1535,https://github.com/triton-lang/triton/issues/1535,Fast Math Support,,not_numerical_failure,performance_only,not_numerical_failure,not_numerical_failure,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,not_numerical_failure,no,high,The report is a support/API question without an explicit numerical failure.
V2-ADJ-231,GNF-0189-2fcb9ca4,cupy/cupy,6229,https://github.com/cupy/cupy/issues/6229,Support more interpolation methods in `cupy.percentile` and `cupy.quantile`,contribution welcome|good first issue,nan_inf,needs_review,nan_inf,nan_inf,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,nan_inf,yes,high,"The visible numerical symptom is NaN, Inf, or another non-finite value."
V2-ADJ-232,EGNF1000-0020-b0121c48,jax-ml/jax,34696,https://github.com/jax-ml/jax/issues/34696,Segmentation fault after upgrading to CUDA 13,bug,crash_compile,precision_tolerance,crash_compile,crash_compile,3,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-233,EGNF1000-0283-5557fff7,jax-ml/jax,24909,https://github.com/jax-ml/jax/issues/24909,Results do not match the reference. This is likely a bug/unexpected loss of precision,bug,precision_tolerance,nan_inf,precision_tolerance,precision_tolerance,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-234,EGNF1000-0431-6a7ff4c4,jax-ml/jax,24491,https://github.com/jax-ml/jax/issues/24491,Pallas Attention Kernel Wrong results when length of query != length of KV,bug,precision_tolerance,dtype_casting,precision_tolerance,precision_tolerance,3,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-235,EGNF1000-0614-7bf48825,jax-ml/jax,32941,https://github.com/jax-ml/jax/issues/32941,Implicit dtype promotion for float8 and int4,enhancement,dtype_casting,dtype_casting,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-236,EGNF1000-0617-9615e701,jax-ml/jax,36799,https://github.com/jax-ml/jax/issues/36799,lax.scan with float64 3×3 matrix carry is ~10× slower on CPU in JAX 0.4.33 vs 0.4.31 (float32 unaffected),bug,dtype_casting,dtype_casting,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-237,EGNF1000-0720-f1d1cab6,jax-ml/jax,26566,https://github.com/jax-ml/jax/issues/26566,Saturating arithmetic,enhancement|P3 (no schedule),overflow_underflow,overflow_underflow,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,medium,The issue does not show an explicit numerical correctness failure.
V2-ADJ-238,EGNF1000-0866-28aa120e,jax-ml/jax,31626,https://github.com/jax-ml/jax/issues/31626,pmap broken on 8 x NVIDIA L40s?,bug|NVIDIA GPU,precision_tolerance,needs_review,performance_only,precision_tolerance,2,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-239,EGNF1000-0886-20090900,jax-ml/jax,31257,https://github.com/jax-ml/jax/issues/31257,Simple missed compiler optimization?,,crash_compile,needs_review,not_numerical_failure,crash_compile,2,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-240,GNF-0042-938c1ba1,jax-ml/jax,36766,https://github.com/jax-ml/jax/issues/36766,`jnp.searchsorted` fails with symbolic shapes on the sorted dimension during `jax.export`,bug,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|review_priority_class,crash_compile,no,medium,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-241,GNF-0115-bd414dfb,jax-ml/jax,26689,https://github.com/jax-ml/jax/issues/26689,Matrix multiply incorrect for large tensors,bug,precision_tolerance,needs_review,precision_tolerance,precision_tolerance,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-242,EGNF1000-0285-86844761,numba/numba,9484,https://github.com/numba/numba/issues/9484,math.log2 should raise exception with invalid inputs,bug - incorrect behavior|bug - numerically incorrect|NumPy 2.0,precision_tolerance,crash_compile,overflow_underflow,precision_tolerance,2,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-243,GNF-0121-d1cf86e9,numba/numba,5998,https://github.com/numba/numba/issues/5998,numba installation on nvidia Jetson,question|wheels|ISA: ARM|stale,precision_tolerance,needs_review,precision_tolerance,precision_tolerance,2,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,not_numerical_failure,no,high,The report is a support/API question without an explicit numerical failure.
V2-ADJ-244,EGNF1000-0463-19ac1dbc,pytorch/pytorch,152279,https://github.com/pytorch/pytorch/issues/152279,Make scaler.step() return if step was skipped or not,module: optimizer|triaged,overflow_underflow,overflow_underflow,nan_inf,nan_inf,4,3,ensemble_disagrees_with_current_gold|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-245,EGNF1000-0470-1c19119f,pytorch/pytorch,99640,https://github.com/pytorch/pytorch/issues/99640,Ban GradScaler scale from being less than 1,triaged|module: amp (automated mixed precision),overflow_underflow,overflow_underflow,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-246,EGNF1000-0497-7dbd0a61,pytorch/pytorch,179352,https://github.com/pytorch/pytorch/issues/179352,MPS: scaled_dot_product_attention produces incorrect results for large batch × sequence length combinations,triaged|module: correctness (silent)|module: mps|module: sdpa|bot-triaged,overflow_underflow,overflow_underflow,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|review_priority_class,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-247,EGNF1000-0632-334f4700,pytorch/pytorch,180681,https://github.com/pytorch/pytorch/issues/180681,DISABLED test_run2run_determinism_model_name_GoogleFnet_training_or_inference_inference_precision_float32 (__main__.DeterministicTest),module: rocm|triaged|module: flaky-tests|skipped|oncall: pt2|module: inductor|bot-triaged,precision_tolerance,needs_review,precision_tolerance,precision_tolerance,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,dtype_casting,yes,medium,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-248,EGNF1000-0683-58ed32db,pytorch/pytorch,180948,https://github.com/pytorch/pytorch/issues/180948,DISABLED test_emulate_precision_casts_preserves_explicit_precision_cast_float16 (__main__.CudaReproTests),module: tests|triaged|skipped|oncall: pt2|module: inductor|module: xpu|bot-triaged,precision_tolerance,needs_review,precision_tolerance,precision_tolerance,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-249,EGNF1000-0816-8eed129a,pytorch/pytorch,153737,https://github.com/pytorch/pytorch/issues/153737,SystemError: PY_SSIZE_T_CLEAN macro must be defined for '#' formats - PyTorch compile fails with Python 3.12,triaged|oncall: pt2|module: inductor|upstream triton|module: python version,overflow_underflow,overflow_underflow,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
