expansion_id,repository,title,url,state,created_at,updated_at,github_labels,body_excerpt,primary_failure_label,secondary_cause_labels,is_true_numerical_failure,confidence,evidence_quote,notes,candidate_primary_failure,candidate_failure_labels,candidate_cause_labels,source_file
 
 * cupy.arange
 * cupy.argmax
 * cupy.argmin
 * cupy.array
 * cupy.concatenate
 * ...
 
 Note: This list is not exhaustive (I'll try to complete the list but may take some time). If you find any functions with different signature leave a comment in this issue.",precision_tolerance,needs_review,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance,needs_review,cupy_nan_issues.json

EGNF-0177-2e91f962,cupy/cupy,ndimage.correlate does not support `mode='grid-constant'`,https://github.com/cupy/cupy/issues/8404,open,2024-06-29T11:15:08Z,2024-07-01T05:34:23Z,contribution welcome|cat:feature|prio:medium,"### Description  scipy.ndimage.correlate support `mode='grid-constant'` but the cupyx analog does not
 
 ```
 In [1]: import cupy as xp
 
 In [2]: from cupyx.scipy import ndimage as c_ndi
 
 In [3]: c_ndi.correlate(xp.array([[1, 2, 3],
    ...:                           [4, 5, 6]], dtype=xp.int8),
    ...:                 xp.array([[1., 0.],
    ...:                           [0., 1.]], dtype=xp.float32),
    ...:                 mode='grid-constant')
    ...: 
    ...: 
    ...: 
 ---------------------------------------------------------------------------
 RuntimeError                              Traceback (most recent call last)
 Cell In[3], line 1
 ----> 1 c_ndi.correlate(xp.array([[1, 2, 3],
       2                           [4, 5, 6]], dtype=xp.int8), 
       3                 xp.ar",precision_tolerance,memory_mask_bounds,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|dtype_casting,memory_mask_bounds,cupy_dtype_issues.json

EGNF-0178-95ebf0e6,cupy/cupy,Revisit the splitting of the ufunc & ElementwiseKernel machineries,https://github.com/cupy/cupy/issues/9586,open,2026-01-12T14:40:35Z,2026-01-16T07:31:35Z,prio:medium|cat:code-fix,"In #2920 we attempted to merge the two machineries, which seemed a natural move, but had to revert it in #3296 due to performance regression. However, to the best of my knowledge we did not actually figure out what caused the regression, nor was there any follow-up work. Would be nice to revisit this, since I suspect it'd help simplify work in accepting kernel arguments with arbitrary NumPy dtypes (narrow precision, structured, ...).",precision_tolerance,needs_review,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|performance_only,needs_review,cupy_dtype_issues.json

EGNF-0179-b3a408a2,jax-ml/jax,JAX is not finding cuDNN even though it is on LD_LIBRARY_PATH,https://github.com/jax-ml/jax/issues/12461,open,2022-09-22T11:46:56Z,2024-01-16T15:26:12Z,bug|NVIDIA GPU,"### Description  I have a project which is relatively simple at the moment, yet whenever a convolution is called the following error is raised:
 ```
 jaxlib.xla_extension.XlaRuntimeError: UNIMPLEMENTED: DNN library is not found.
 ```
 I tried to create a minimal reproducible example, but the error message is different for some reason. Here is the example:
 ```
 from jax.lax import conv
 import jax.random as jrd
 
 rng = jrd.PRNGKey(0)
 x = jrd.truncated_normal(rng, -1, 1, (1, 1, 28, 28))
 kernel = jrd.truncated_normal(rng, -1, 1, (2, 1, 3, 3))
 y = conv(x, kernel, window_strides=(1, 1), padding='SAME')
 ```
 Here is the full output when this script is run:
 
 ```
 2022-09-22 13:34:04.032810: W external/org_tensorflow/tensorflow/compiler/xla/service/gpu/gpu_conv_algorithm_picker.cc:727] Non",precision_tolerance,compiler_codegen|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|performance_only,compiler_codegen|hardware_backend,jax_cuda_precision.json

EGNF-0180-1b0c5bb2,jax-ml/jax,larger integer matrix multiplies are > 20x slower versus floats.,https://github.com/jax-ml/jax/issues/17688,open,2023-09-20T22:05:14Z,2023-11-22T17:50:23Z,bug|XLA|NVIDIA GPU,"### Description  It looks like integer dot products have poor performance on larger matrix multiplies.
 
 ```
 def measure_type(dtype):
   def fn():
     a = jnp.ones((128, 1024, 256), dtype=dtype)
     b = jnp.ones((256, 512), dtype=dtype)
     return jnp.matmul(a, b)
   jfn = jax.jit(fn)
 
   #print(jfn.lower().compile().as_text())
   jfn().block_until_ready()
   LOOPS = 2000
   st = time.time()
   for _ in range(LOOPS):
     x = jfn()
     x.block_until_ready()
   print(f'{LOOPS/(time.time() - st):7.2f} loops/sec for {dtype}')
 
 measure_type(jnp.float32)
 measure_type(jnp.float16)
 measure_type(jnp.int16)
 measure_type(jnp.int8)
 ```
 
 gives
 ```
 1463.92 loops/sec for <class 'jax.numpy.float32'>
 3087.09 loops/sec for <class 'jax.numpy.float16'>
  133.42 loops/sec for <class 'jax.num",precision_tolerance,hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|dtype_casting|performance_only,hardware_backend|reduction_accumulation,jax_cuda_precision.json

EGNF-0181-981238c6,jax-ml/jax,jnp.cumsum is incorrect when sharding over summing axis on GPUs,https://github.com/jax-ml/jax/issues/21403,closed,2024-05-23T18:36:29Z,2024-05-24T14:34:39Z,bug,"### Description
 
 I have this simple script below that tests `jnp.cumsum` when sharding along the same axis it is summing over. Tested on a machine with 8 40GB A100s. 
 
 ```python
 # test.py
 import argparse
 import jax
 import jax.numpy as jnp
 import jax.lax
 from jax.sharding import PartitionSpec as PS, Mesh
 from jax.experimental.pjit import pjit
 import numpy as np
 
 
 parser = argparse.ArgumentParser()
 parser.add_argument('--sp', type=int, default=2)
 args = parser.parse_args()
 
 def f(mask):
     mask = jax.lax.with_sharding_constraint(mask, PS('dp', 'sp'))
     idxs = jnp.cumsum(mask, axis=-1)
     return idxs
 f = pjit(f, in_shardings=PS(), out_shardings=PS())
 
 mesh_shape = (jax.device_count() // args.sp, args.sp)
 print(f""Mesh shape: {mesh_shape}"")
 mesh = Mesh(np.array(ja",precision_tolerance,memory_mask_bounds|compiler_codegen|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|dtype_casting|crash_compile|performance_only,memory_mask_bounds|compiler_codegen|hardware_backend,jax_cuda_incorrect.json

EGNF-0182-55789c66,jax-ml/jax,jax.scipy.special.hyp1f1 unstable where scipy.special.hyp1f1 is not,https://github.com/jax-ml/jax/issues/21503,open,2024-05-30T00:26:02Z,2025-06-05T07:46:42Z,bug,"### Description
 
 I am working on a problem that involves modelling gaussian noise that is added to random samples from a gamma distribution.
 
 Computing the corresponding ""convoluted-gamma"" likelihood involves calculating hyp1f1(a, b, x) (see eq. 7 of arXiv:0704.1706). 
 
 I compared two calculations of this convoluted-gamma pdf, using scipy and jax, and noticed that the former is stable for common choices (to our field) of parameters, while the latter is not.
 
 The jax computation appears well behaved, if I manually reduce the tolerance 
 https://github.com/google/jax/blob/beaabae8f6d2ceb049840f59c6683e93a67726ae/jax/_src/scipy/special.py#L2426
  that determines that truncation of the series expansion of hyp1f1 that is used in jax. For example: 1.e-8 -> 1.e-15.
 
 See the attached jup",precision_tolerance,hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance,hardware_backend,jax_cuda_precision.json

EGNF-0183-39f6b041,jax-ml/jax,Finite precision error calculations always 0 under JIT with bfloat16,https://github.com/jax-ml/jax/issues/23007,open,2024-08-12T16:03:04Z,2024-08-13T17:30:49Z,bug,"### Description  I have some stochastic rounding code and uncovered a bug when trying to use the code like the following:
 
 ```py
 def _error(x: ndarray[*Shape, Float], y: ndarray[*Shape, Float], result: ndarray[*Shape, Float]):
     y2 = result - x
     x2 = result - y2
     error_y = y - y2
     error_x = x - x2
     return error_x + error_y
 
 
 def add(x: ndarray[*Shape, Float], y: ndarray[*Shape, Float]):
     result = x + y
     return _error(x, y, result)
 ```
 
 ```py
 dtype = bfloat16
 op1 = jax.random.normal(jax.random.key(0), (1000, 4), dtype=dtype)
 op2 = jax.random.normal(jax.random.key(1), (1000, 4), dtype=dtype)
 print(jax.vmap(add)(op1, op2))
 print(jnp.all(jax.jit(jax.vmap(add))(op1, op2) == 0))
 ```
 
 With bfloat16, the final line prints `True` even though it's clear fr",precision_tolerance,compiler_codegen|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|dtype_casting|crash_compile,compiler_codegen|hardware_backend,jax_cuda_precision.json

EGNF-0184-d48c4d74,jax-ml/jax,Passing `DeviceLocalLayout` to `jax.jit` causes incorrect outputs on GPU,https://github.com/jax-ml/jax/issues/23100,closed,2024-08-17T01:50:15Z,2024-08-19T22:10:37Z,bug,"### Description  When I pass a Layout with a `DeviceLocalLayout` to the `in_shardings` parameter of `jax.jit`, I get an incorrect output on a GPU. This example indicates to `jax.jit` that the input should be in column-major format, but JAX appears to still pass the matrix to XLA in row-major format, resulting in an incorrectly transposed output.
 
 ```python
 import jax.numpy as jnp
 import jax
 from jax.experimental import layout
 
 x = jnp.array([[10., 20.],
                [30., 40.]])
 major_last_layout = layout.DeviceLocalLayout(major_to_minor=(1, 0))
 sharding = jax.sharding.SingleDeviceSharding(jax.devices()[0])
 # Uncommenting this line causes it to work
 # x = jax.device_put(x, layout.Layout(major_last_layout, sharding))
 
 jitted_fn = jax.jit(
     lambda x: x + 1.,
     in_shard",precision_tolerance,compiler_codegen|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance,compiler_codegen|hardware_backend,jax_cuda_incorrect.json

EGNF-0185-c1d7a214,jax-ml/jax,[Pallas GPU] `jnp.abs()` gives the wrong result,https://github.com/jax-ml/jax/issues/23191,closed,2024-08-22T13:27:07Z,2024-08-29T00:23:13Z,bug,"### Description
 
 ```python
 import functools
 import jax
 from jax.experimental import pallas as pl
 import jax.numpy as jnp
 import numpy as np
 
 def main():
     @jax.jit
     @functools.partial(
         pl.pallas_call,
         out_shape=jax.ShapeDtypeStruct((4, 4), jnp.float32),
     )
     def kernel(x_ref, o_ref):
         o_ref[...] = jnp.abs(x_ref[...])
 
     val = -3.2
     x = jnp.full((4, 4), val)
     out = kernel(x)
     expected = jnp.abs(x)
     np.testing.assert_array_equal(out, expected)
 
 if __name__ == '__main__':
     main()
 ```
 
 Expected behaviour:
 
 No error.
 
 Actual behaviour:
 
 ```
 2024-08-22 13:22:04.157537: W external/xla/xla/service/gpu/nvptx_compiler.cc:836] The NVIDIA driver's CUDA version is 12.5 which is older than the PTX compiler version (12.6",precision_tolerance,compiler_codegen|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|dtype_casting|crash_compile|performance_only,compiler_codegen|hardware_backend,jax_cuda_incorrect.json

EGNF-0186-cef0461a,jax-ml/jax,BiCGStab Breakdown on GPU due to Order of Operations (not observed on CPU),https://github.com/jax-ml/jax/issues/32978,open,2025-10-29T19:36:49Z,2025-11-30T20:41:55Z,bug,"### Description  Hello,  I'm using JAX-based linear solvers to solve PDEs, and I came across a potential bug in `jax.scipy.sparse.linalg.bicgstab`. The BiCGStab implementation seems to be pulled directly from the preconditioned BiCGStab algorithm in [the original BiCGStab paper](https://epubs.siam.org/doi/epdf/10.1137/0913035). Specifically, the order of operations for computing $p_i$, seen in the second line of the for loop in the Preconditioned BiCGStab algo description (page 8/638), are used in JAX and may be problematic.  I was observing iterative breakdown during BiCGStab solves on a GPU, but NOT on a CPU for a specific problem (see patrick-kidger/lineax#174 for more detail and to check out [Lineax](https://github.com/patrick-kidger/lineax), which is awesome IMO!!). I compared JAX's B",precision_tolerance,async_race_ordering|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance,async_race_ordering|hardware_backend,jax_cuda_precision.json

EGNF-0187-b0121c48,jax-ml/jax,Segmentation fault after upgrading to CUDA 13,https://github.com/jax-ml/jax/issues/34696,open,2026-01-29T12:07:04Z,2026-02-21T16:56:39Z,bug,"### Description  Hi,  I don't really know if it's a JAX issue, but after upgrading to CUDA13 or CUDA 13.1, I experiment a segmentation fault that I have been able to reduce to this small code example:  ``` import jax  key = jax.random.PRNGKey(0) batch_size, in_size, out_size = 32, 2, 3 wkey, bkey = jax.random.split(key) weight = jax.random.normal(wkey, (out_size, in_size))  def f(params, x):     (weight, ) = params     def linear(x):         return weight @ x     pred_y = jax.vmap(linear)(x)     return jax.numpy.sum((pred_y) ** 2)  x = jax.numpy.zeros((batch_size, in_size))  jax.grad(f)((weight, ), x) ```  ``` Thread 1 ""python3"" received signal SIGSEGV, Segmentation fault. 0x00007fff8107e860 in ?? () from /usr/local/cuda/lib64/libcublasLt.so.13 ```  Where this seems caused when combining t",precision_tolerance,hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance,hardware_backend|reduction_accumulation,jax_cuda_precision.json

EGNF-0188-eb21dbc8,jax-ml/jax,jax.lax.scan crashes on GPU when jax_default_matmul_precision is set to any non-default value,https://github.com/jax-ml/jax/issues/34917,open,2026-02-08T20:08:44Z,2026-02-21T17:00:08Z,bug,"### Description  Setting `jax_default_matmul_precision` to any non-default value (`""tensorfloat32""`, `""high""`, or `""highest""`) causes `jax.lax.scan` to crash on GPU with `INTERNAL: an unsupported value or parameter was passed to the function`.  The same operations work fine outside of `scan`, and `scan` works fine without the precision config.  ```python import jax import jax.numpy as jnp  jax.config.update(""jax_default_matmul_precision"", ""tensorfloat32"")  def step(carry, _):     return carry @ jnp.ones((100, 100)), carry.sum()  jax.lax.scan(step, jnp.ones((100, 100)), None, length=3) ```  Error: ```bash E pjrt_stream_executor_client.cc:2111] Execution of replica 0 failed: INTERNAL: an unsupported value or parameter was passed to the function JaxRuntimeError: INTERNAL: an unsupported value",precision_tolerance,hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|crash_compile,hardware_backend|reduction_accumulation,jax_cuda_precision.json

EGNF-0189-8fe6db28,jax-ml/jax,Failed to determine best cudnn convolution algorithm/No GPU/TPU found,https://github.com/jax-ml/jax/issues/8746,open,2021-12-01T05:14:26Z,2024-01-10T11:18:14Z,bug|better_errors|P1 (soon)|needs info|NVIDIA GPU,"RTX3080 / cuda11.1/cudnn 8.2.1/ubuntu16.04
 
 This problem occurs in jaxlib-0.1.72+cuda111. When I update to 0.1.74, it will disappear. However, in 0.1.74, Jax cannot detect the existence of GPU, and tensorflow can
 
 Therefore, whether I use 0.1.72 or 0.1.74, there is always a problem with me
 
 `RuntimeError: UNKNOWN: Failed to determine best cudnn convolution algorithm: INTERNAL: All algorithms tried for %custom-call.1 = (f32[1,112,112,64]{2,1,3,0}, u8[0]{0}) custom-call(f32[1,229,229,3]{2,1,3,0} %pad, f32[7,7,3,64]{1,0,2,3} %copy.4), window={size=7x7 stride=2x2}, dim_labels=b01f_01io->b01f, custom_call_target=""__cudnn$convForward"", metadata={op_type=""conv_general_dilated"" op_name=""jit(conv_general_dilated)/conv_general_dilated[\n  batch_group_count=1\n  dimension_numbers=ConvDimensionN",precision_tolerance,memory_mask_bounds|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|performance_only,memory_mask_bounds|hardware_backend,jax_cuda_precision.json

EGNF-0190-dc43f9bb,numba/numba,CUDA JIT errors when multiple signatures provided,https://github.com/numba/numba/issues/3226,closed,2018-08-15T01:49:54Z,2024-04-19T05:13:29Z,feature_request,"With Numba's CPU JIT, one is able to supply multiple signatures (e.g. single and double precision floating values) for a function. However when trying the same with Numba's CUDA JIT, this results in an error. Limiting the CUDA JIT to a single signature fixes the issue. Code snippet demonstrating this below.
 
 <details>
 <summary>Example:</summary>
 
 ```python
 In [1]: from numba import jit
 
 In [2]: from numba.cuda import jit as cuda_jit
 
 In [3]: @jit([""f4(f4, f4)"", ""f8(f8, f8)""])
    ...: def f(a, b):
    ...:     return a + b
    ...: 
    ...: 
 
 In [4]: @cuda_jit([""f4(f4, f4)"", ""f8(f8, f8)""])
    ...: def g(a, b):
    ...:     return a + b
    ...: 
    ...: 
 ---------------------------------------------------------------------------
 ValueError                                Tr",precision_tolerance,compiler_codegen|async_race_ordering|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance,compiler_codegen|async_race_ordering|hardware_backend,numba_cuda_precision.json

EGNF-0191-cae04f17,numba/numba,help diagnosing a GPU performance issue,https://github.com/numba/numba/issues/4647,open,2019-10-01T17:08:02Z,2020-09-18T13:41:40Z,CUDA|performance,"<!--
 
 Thanks for opening an issue! To help the Numba team handle your information
 efficiently, please first ensure that there is no other issue present that
 already describes the issue you have
 (search at https://github.com/numba/numba/issues?&q=is%3Aissue).
 
 For more general ""how do I do X?"" type questions, please speak to us in real
 time on https://gitter.im/numba/numba or post to the Numba mailing list
 https://groups.google.com/a/continuum.io/forum/#!forum/numba-users.
 
 -->
 
 ## Reporting a bug
 
 <!--
 
 Before submitting a bug report please ensure that you can check off these boxes:
 
 -->
 
 - [x] I am using the latest released version of Numba (most recent is visible in
  the change log (https://github.com/numba/numba/blob/master/CHANGE_LOG).
 - [x] I have included below",precision_tolerance,memory_mask_bounds|async_race_ordering|hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|dtype_casting|crash_compile|performance_only,memory_mask_bounds|async_race_ordering|hardware_backend|reduction_accumulation,numba_cuda_dtype.json

EGNF-0192-22d467df,numba/numba,I have a question about half precision float support in numba cuda,https://github.com/numba/numba/issues/4670,closed,2019-10-07T17:59:08Z,2021-06-03T15:28:42Z,duplicate|CUDA|question|stale,"Will the half precision float be supported in numba cuda in the next release? I see change log in llvmlite saying supporting half precision float. And when will it be available on anaconda cloud. 
 
 Thanks
 
 <!--
 
 Thanks for opening an issue! To help the Numba team handle your information
 efficiently, please first ensure that there is no other issue present that
 already describes the issue you have
 (search at https://github.com/numba/numba/issues?&q=is%3Aissue).
 
 For more general ""how do I do X?"" type questions, please speak to us in real
 time on https://gitter.im/numba/numba or post to the Numba mailing list
 https://groups.google.com/a/continuum.io/forum/#!forum/numba-users.
 
 -->
 
 ## Reporting a bug
 
 <!--
 
 Before submitting a bug report please ensure that you can check ",precision_tolerance,hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance,hardware_backend|reduction_accumulation,numba_cuda_precision.json

EGNF-0193-622e4ce6,numba/numba,use of @jit and @njit makes function execute with false output,https://github.com/numba/numba/issues/6247,closed,2020-09-16T04:20:07Z,2020-09-21T09:03:35Z,needtriage|question|more info needed,"<!--
 
 Thanks for opening an issue! To help the Numba team handle your information
 efficiently, please first ensure that there is no other issue present that
 already describes the issue you have
 (search at https://github.com/numba/numba/issues?&q=is%3Aissue).
 
 -->
 
 ## Reporting a bug
 
 <!--
 
 Before submitting a bug report please ensure that you can check off these boxes:
 
 -->
 
 - [x ] I have tried using the latest released version of Numba (most recent is
  visible in the change log (https://github.com/numba/numba/blob/master/CHANGE_LOG).
 - [x ] I have included below a minimal working reproducer (if you are unsure how
  to write one see http://matthewrocklin.com/blog/work/2018/02/28/minimal-bug-reports).
 
 <!--
 
 Please include details of the bug here, including, if applic",precision_tolerance,reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|dtype_casting|crash_compile|performance_only,reduction_accumulation,numba_cuda_nan.json

EGNF-0194-abc8c483,pytorch/pytorch,[inductor] [cpu] [[silence] `nn.ConvTranspose2d-F.dropout` and `nn.Conv2d-F.dropout` outputs inconsistent results with eager,https://github.com/pytorch/pytorch/issues/148061,open,2025-02-27T04:37:00Z,2025-08-12T03:04:17Z,triaged|module: correctness (silent)|oncall: pt2|module: inductor,"### 🐛 Describe the bug  **symptom description**: When using `nn.ConvTranspose2d` and `F.dropout` together, outputs are different with eager. Additionally, `nn.Conv2d` has the same issue. I have updated the repro. **codegen backend**: CPP **nn.ConvTranspose2d repro** ```python import torch import torch.nn as nn import torch.nn.functional as F from torch._inductor import config  config.fallback_random = True torch.set_grad_enabled(False) torch.manual_seed(0)   class Model(torch.nn.Module):      def __init__(self):         super(Model, self).__init__()         self.conv_transpose = torch.nn.ConvTranspose2d(in_channels=3, out_channels=6, kernel_size=3, stride=2, padding=1)      def forward(self, x):         torch.manual_seed(0)         x = self.conv_transpose(x)         x = F.dropout(x, p=0.5)",precision_tolerance,memory_mask_bounds|compiler_codegen,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|dtype_casting,memory_mask_bounds|compiler_codegen,pytorch_triton_incorrect.json

EGNF-0195-00d89d9d,pytorch/pytorch,[inductor] [cpu] [silent incorrectness] `nn.LazyConvTranspose2d-torch.randn-F.linear-torch.argmax` output incorrect results on CPU inductor,https://github.com/pytorch/pytorch/issues/151525,open,2025-04-17T05:38:26Z,2025-04-17T07:47:23Z,oncall: pt2|oncall: cpu inductor,"### 🐛 Describe the bug  **symptom**: `nn.LazyConvTranspose2d-torch.randn-F.linear-torch.argmax` output incorrect results on CPU inductor **device backend**: only CPP ```python import torch import torch.nn as nn import torch.nn.functional as F from torch._inductor import config  config.fallback_random = True torch.set_grad_enabled(False) torch.manual_seed(0)   class Model(torch.nn.Module):      def __init__(self):         super().__init__()         self.conv_transpose = torch.nn.LazyConvTranspose2d(out_channels=8, kernel_size=3, stride=2)      def forward(self, x):         x = self.conv_transpose(x)         y = torch.randn(64, x.numel() // x.shape[0], dtype=x.dtype)         x = F.linear(x.flatten(1), y)         x = torch.argmax(x, dim=1)         return x   model = Model()   x = torch.randn(",precision_tolerance,memory_mask_bounds|compiler_codegen|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|dtype_casting,memory_mask_bounds|compiler_codegen|hardware_backend,pytorch_triton_incorrect.json

EGNF-0196-c9a13367,pytorch/pytorch,[Flex Flash] Track down why different strided closures,https://github.com/pytorch/pytorch/issues/166789,open,2025-11-01T07:13:20Z,2025-12-18T18:24:21Z,triaged|topic: bug fixes|oncall: pt2|module: flex attention,"# Repro  ```Py import torch from torch.nn.attention.flex_attention import create_block_mask, flex_attention   DEVICE = ""cuda"" DTYPE = torch.float16 SHAPE = (2, 4, 512, 64)   def make_mask_mod(mask_bias):     def mask_mod(b, h, q_idx, kv_idx):         bias_value = mask_bias[h]         return (q_idx >= kv_idx) | (bias_value > 0)      return mask_mod   def allocate_inputs():     q = torch.randn(SHAPE, device=DEVICE, dtype=DTYPE)     k = torch.randn(SHAPE, device=DEVICE, dtype=DTYPE)     v = torch.randn(SHAPE, device=DEVICE, dtype=DTYPE)     return q, k, v   def run_case(mask_bias, compiled_fn, q, k, v):     block_mask = create_block_mask(         make_mask_mod(mask_bias),         SHAPE[0],         SHAPE[1],         SHAPE[2],         SHAPE[2],         device=DEVICE,     )      flash_out = comp",precision_tolerance,hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|dtype_casting|crash_compile,hardware_backend|reduction_accumulation,pytorch_triton_dtype.json

EGNF-0197-5aa71e10,pytorch/pytorch,Torch nightly rocm6.4 pytorch-triton-rocm requirement mismatch,https://github.com/pytorch/pytorch/issues/167411,open,2025-11-08T13:11:08Z,2026-05-06T21:47:28Z,module: binaries|module: rocm|triaged,"### 🐛 Describe the bug   Installing nightly with rocm6.4 requires pytorch-triton-rocm==3.5.0+git7416ffcb However, pytorch-triton-rocm==3.5.0+git7416ffcb requires rocm version>=7 ~~~ pip install --pre torch torchvision --index-url https://download.pytorch.org/whl/nightly/rocm6.4 ~~~  ~~~python import torch fn = torch.compile(sum) fn(torch.rand(10,device=""cuda"")) ~~~ error: ~~~ torch._inductor.exc.InductorError: RuntimeError: libamdhip64 version 6.4.43484 is not supported! Required major version is >=7. ~~~  workaround runs without errors so far ~~~ pip install pytorch-triton-rocm==3.4.0 --index-url https://download.pytorch.org/whl/nightly/rocm6.4 ~~~  ### Versions  Collecting environment information... PyTorch version: 2.10.0.dev20251031+rocm6.4 Is debug build: False CUDA used to build PyTo",precision_tolerance,compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance,compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation,pytorch_triton_overflow.json

EGNF-0198-eaab8dd2,pytorch/pytorch,[Inconsistency] TorchInductor produces incorrect result for aten.hardswish_backward followed by aten.add,https://github.com/pytorch/pytorch/issues/173054,open,2026-01-22T05:10:16Z,2026-01-27T19:42:16Z,triaged|oncall: pt2|module: inductor,"### 🐛 Describe the bug  When compiling a function with `torch.compile`, `TorchInductor` produces results that differ from the `eager` backend when an `aten.add` operation is applied after `aten.hardswish_backward`. The inconsistency only occurs when the addition is present; removing it restores correct behavior.  ### Reproduction Script ``` import torch  def model_func(grad_output, self):     out = torch.ops.aten.hardswish_backward(grad_output, self=self,)     out = out + 1  # inconcsistency only when add this line     return out  op_config = {'grad_output':torch.randn([10, 20],dtype=torch.bfloat16, device='cuda'),'self':torch.randn([10, 20],dtype=torch.bfloat16, device='cuda'),}  compiled_eager = torch.compile(model_func, backend=""eager"") out1 = compiled_eager(**op_config) compiled_induct",precision_tolerance,compiler_codegen|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|dtype_casting,compiler_codegen|hardware_backend,pytorch_triton_incorrect.json

EGNF-0199-826741eb,pytorch/pytorch,Choose rounding mode when casting to dtype,https://github.com/pytorch/pytorch/issues/175409,open,2026-02-20T13:53:29Z,2026-03-26T18:01:13Z,module: cuda|triaged|module: type promotion|function request|oncall: pt2|module: inductor|module: floatx (formerly float8)|bot-triaged,"### 🚀 The feature, motivation and pitch  `tensor.to(dtype)` performs a round-nearest conversion. This makes sense in most cases, but there are situations where other rounding modes are useful. For example in MXFP8 (microscaled float8) on Blackwell GPUs, we need to convert the scales to their next power of 2 and convert them to a float8_e8m0fnu (i.e., a biased uint8). This could be done in one shot via `scales.to(torch.float8_e8m0fnu, round=""up"")`. Which then would allow PyTorch to match this exactly to the optimized PTX instruction `cvt.rp.satfinite.ue8m0x2.f32` (`.rp` means round-positive).  ### Alternatives  Several less-readable alternatives, which will also make it harder for PyTorch and Inductor to understand the intent and thus optimize the code. For example one could go through torc",precision_tolerance,compiler_codegen|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,precision_tolerance,precision_tolerance|dtype_casting,compiler_codegen|reduction_accumulation,pytorch_triton_dtype.json

EGNF-0200-88501746,rapidsai/cudf,[BUG] Unable to retrieve `Decimal` types correctly when read via `pandas.read_parquet`,https://github.com/rapidsai/cudf/issues/10172,closed,2022-01-31T19:18:08Z,2022-02-04T22:58:18Z,bug|libcudf|cuIO,"**Describe the bug**
 It first appears to be a `pandas` bug but after a detailed comparison with `pyarrow` parquet writer, it appears to be a `cudf` parquet writer issue.
 
 **Steps/Code to reproduce bug**
 ```python
 >>> import cudf
 >>> import pandas as pd
 >>> df = cudf.DataFrame({'a':[1, 2, 3, None, 4]})
 >>> df
       a
 0     1
 1     2
 2     3
 3  <NA>
 4     4
 >>> df['a'] = df['a'].astype(cudf.Decimal32Dtype(5, 2))
 >>> df
       a
 0  1.00
 1  2.00
 2  3.00
 3  <NA>
 4  4.00
 >>> df.to_parquet('p_gpu')
